ÿÿÿthe,a
ÿÿÿuniform,n
ÿÿÿformation,n
ÿÿÿscholarship,n
ÿÿÿreservation,n
ÿÿÿefficiency,n
ÿÿÿwaste,v
ÿÿÿqualify,v
ÿÿÿmall,n
ÿÿÿderive,v
ÿÿÿscandal,n
ÿÿÿPC,n
ÿÿÿhelpful,j
ÿÿÿimpress,v
ÿÿÿheel,n
ÿÿÿresemble,v
ÿÿÿprivacy,n
ÿÿÿfabric,n
ÿÿÿsurprise,v
ÿÿÿcontest,n
ÿÿÿproportion,n
ÿÿÿguideline,n
ÿÿÿrifle,n
ÿÿÿmaintenance,n
ÿÿÿconviction,n
ÿÿÿtrick,n
ÿÿÿorganic,j
ÿÿÿtent,n
ÿÿÿexamination,n
ÿÿÿpublisher,n
ÿÿÿstrengthen,v
ÿÿÿFrench,n
ÿÿÿproposed,j
ÿÿÿmyth,n
ÿÿÿsophisticated,j
ÿÿÿcow,n
ÿÿÿetc,r
ÿÿÿstanding,n
ÿÿÿasleep,j
ÿÿÿtennis,n
ÿÿÿnerve,n
ÿÿÿbarrel,n
ÿÿÿbombing,n
ÿÿÿmembership,n
ÿÿÿratio,n
ÿÿÿmenu,n
ÿÿÿpurchase,n
ÿÿÿcontroversial,j
ÿÿÿdesperate,j
ÿÿÿrate,v
ÿÿÿlifestyle,n
ÿÿÿhumor,n
ÿÿÿloud,j
ÿÿÿglove,n
ÿÿÿsuspect,n
ÿÿÿsufficient,j
ÿÿÿnarrative,n
ÿÿÿphotographer,n
ÿÿÿhelicopter,n
ÿÿÿCatholic,n
ÿÿÿmodest,j
ÿÿÿprovider,n
ÿÿÿdelay,n
ÿÿÿagricultural,j
ÿÿÿexplode,v
ÿÿÿstroke,n
ÿÿÿscope,n
ÿÿÿpunishment,n
ÿÿÿhandful,n
ÿÿÿbadly,r
ÿÿÿhorizon,n
ÿÿÿcurious,j
ÿÿÿdowntown,j
ÿÿÿgirlfriend,n
ÿÿÿprompt,v
ÿÿÿrequest,v
ÿÿÿcholesterol,n
ÿÿÿabsorb,v
ÿÿÿadjustment,n
ÿÿÿtaxpayer,n
ÿÿÿeager,j
ÿÿÿprincipal,n
ÿÿÿdetailed,j
ÿÿÿmotivation,n
ÿÿÿassignment,n
ÿÿÿrestriction,n
ÿÿÿacross,r
ÿÿÿPalestinian,n
ÿÿÿlaboratory,n
ÿÿÿworkshop,n
ÿÿÿdifferently,r
ÿÿÿauto,n
ÿÿÿromantic,j
ÿÿÿcotton,n
ÿÿÿmotor,n
ÿÿÿsue,v
ÿÿÿflavor,n
ÿÿÿoverlook,v
ÿÿÿfloat,v
ÿÿÿundergo,v
ÿÿÿsequence,n
ÿÿÿdemonstration,n
ÿÿÿjet,n
ÿÿÿorange,j
ÿÿÿconsumption,n
ÿÿÿassert,v
ÿÿÿblade,n
ÿÿÿtemporary,j
ÿÿÿmedication,n
ÿÿÿprint,v
ÿÿÿcabin,n
ÿÿÿbite,v
ÿÿÿrelative,j
ÿÿÿedition,n
ÿÿÿvalley,n
ÿÿÿyours,p
ÿÿÿpitch,n
ÿÿÿpine,n
ÿÿÿbrilliant,j
ÿÿÿversus,i
ÿÿÿmanufacturing,n
ÿÿÿrisk,v
ÿÿÿChristian,n
ÿÿÿcomplex,n
ÿÿÿabsolute,j
ÿÿÿchef,n
ÿÿÿdiscrimination,n
ÿÿÿoffensive,j
ÿÿÿGerman,n
ÿÿÿsuit,v
ÿÿÿboom,n
ÿÿÿregister,v
ÿÿÿappoint,v
ÿÿÿheritage,n
ÿÿÿGod,n
ÿÿÿterrorist,j
ÿÿÿdominant,j
ÿÿÿsuccessfully,r
ÿÿÿshit,n
ÿÿÿlemon,n
ÿÿÿhungry,j
ÿÿÿsense,v
ÿÿÿdry,v
ÿÿÿwander,v
ÿÿÿsubmit,v
ÿÿÿeconomics,n
ÿÿÿnaked,j
ÿÿÿanticipate,v
ÿÿÿnut,n
ÿÿÿlegacy,n
ÿÿÿextension,n
ÿÿÿshrug,v
ÿÿÿfly,n
ÿÿÿbattery,n
ÿÿÿarrival,n
ÿÿÿlegitimate,j
ÿÿÿorientation,n
ÿÿÿinflation,n
ÿÿÿcope,v
ÿÿÿflame,n
ÿÿÿcluster,n
ÿÿÿhost,v
ÿÿÿwound,n
ÿÿÿdependent,j
ÿÿÿshower,n
ÿÿÿinstitutional,j
ÿÿÿdepict,v
ÿÿÿoperating,n
ÿÿÿflesh,n
ÿÿÿgarage,n
ÿÿÿoperator,n
ÿÿÿinstructor,n
ÿÿÿcollapse,v
ÿÿÿborrow,v
ÿÿÿfurthermore,r
ÿÿÿcomedy,n
ÿÿÿmortgage,n
ÿÿÿsanction,n
ÿÿÿcivilian,j
ÿÿÿtwelve,m
ÿÿÿweekly,j
ÿÿÿhabitat,n
ÿÿÿgrain,n
ÿÿÿbrush,v
ÿÿÿconsciousness,n
ÿÿÿdevote,v
ÿÿÿcrack,v
ÿÿÿmeasurement,n
ÿÿÿprovince,n
ÿÿÿease,v
ÿÿÿseize,v
ÿÿÿethics,n
ÿÿÿnomination,n
ÿÿÿpermission,n
ÿÿÿwise,j
ÿÿÿactress,n
ÿÿÿsummit,n
ÿÿÿacid,n
ÿÿÿodds,n
ÿÿÿgifted,j
ÿÿÿfrustration,n
ÿÿÿmedium,n
ÿÿÿfunction,v
ÿÿÿphysically,r
ÿÿÿgrant,n
ÿÿÿdistinguish,v
ÿÿÿshore,n
ÿÿÿrepeatedly,r
ÿÿÿlung,n
ÿÿÿfirm,j
ÿÿÿrunning,j
ÿÿÿcorrect,v
ÿÿÿdistinct,j
ÿÿÿartistic,j
ÿÿÿdiscourse,n
ÿÿÿbasket,n
ÿÿÿah,u
ÿÿÿfighting,n
ÿÿÿimpressive,j
ÿÿÿcompetitor,n
ÿÿÿugly,j
ÿÿÿworried,j
ÿÿÿportray,v
ÿÿÿpowder,n
ÿÿÿghost,n
ÿÿÿpersuade,v
ÿÿÿmoderate,j
ÿÿÿsubsequent,j
ÿÿÿcontinued,j
ÿÿÿcookie,n
ÿÿÿcarrier,n
ÿÿÿcooking,n
ÿÿÿfrequent,j
ÿÿÿban,v
ÿÿÿswing,n
ÿÿÿorange,n
ÿÿÿawful,j
ÿÿÿadmire,v
ÿÿÿpet,n
ÿÿÿmiracle,n
ÿÿÿexceed,v
ÿÿÿrhythm,n
ÿÿÿwidespread,j
ÿÿÿkilling,n
ÿÿÿlovely,j
ÿÿÿsin,n
ÿÿÿcharity,n
ÿÿÿscript,n
ÿÿÿtactic,n
ÿÿÿidentification,n
ÿÿÿtransformation,n
ÿÿÿeveryday,j
ÿÿÿheadline,n
ÿÿÿcrash,v
ÿÿÿventure,n
ÿÿÿinvasion,n
ÿÿÿmilitary,n
ÿÿÿnonetheless,r
ÿÿÿadequate,j
ÿÿÿpiano,n
ÿÿÿgrocery,n
ÿÿÿintensity,n
ÿÿÿexhibit,v
ÿÿÿhigh,r
ÿÿÿblanket,n
ÿÿÿmargin,n
ÿÿÿprincipal,j
ÿÿÿquarterback,n
ÿÿÿmouse,n
ÿÿÿrope,n
ÿÿÿconcrete,j
ÿÿÿprescription,n
ÿÿÿAfrican-American,j
ÿÿÿchase,v
ÿÿÿdocument,v
ÿÿÿbrick,n
ÿÿÿrecruit,v
ÿÿÿpatch,n
ÿÿÿconsensus,n
ÿÿÿhorror,n
ÿÿÿrecording,n
ÿÿÿchanging,j
ÿÿÿpainter,n
ÿÿÿcolonial,j
ÿÿÿpie,n
ÿÿÿsake,n
ÿÿÿgaze,n
ÿÿÿcourage,n
ÿÿÿpregnancy,n
ÿÿÿswear,v
ÿÿÿdefeat,v
ÿÿÿclue,n
ÿÿÿreinforce,v
ÿÿÿwin,n
ÿÿÿconfusion,n
ÿÿÿslice,n
ÿÿÿoccupation,n
ÿÿÿdear,j
ÿÿÿcoal,n
ÿÿÿsacred,j
ÿÿÿcriminal,n
ÿÿÿformula,n
ÿÿÿcognitive,j
ÿÿÿcollective,j
ÿÿÿexact,j
ÿÿÿuncle,n
ÿÿÿsquare,n
ÿÿÿcaptain,n
ÿÿÿsigh,v
ÿÿÿattribute,v
ÿÿÿdare,v
ÿÿÿokay,j
ÿÿÿhomeless,j
ÿÿÿcool,v
ÿÿÿgallery,n
ÿÿÿsoccer,n
ÿÿÿdefendant,n
ÿÿÿtunnel,n
ÿÿÿfitness,n
ÿÿÿlap,n
ÿÿÿgrave,n
ÿÿÿtoe,n
ÿÿÿcontainer,n
ÿÿÿvirtue,n
ÿÿÿabroad,r
ÿÿÿarchitect,n
ÿÿÿdramatically,r
ÿÿÿmakeup,n
ÿÿÿinquiry,n
ÿÿÿrose,n
ÿÿÿsurprisingly,r
ÿÿÿhighlight,v
ÿÿÿdecrease,v
ÿÿÿindication,n
ÿÿÿrail,n
ÿÿÿanniversary,n
ÿÿÿcouch,n
ÿÿÿalliance,n
ÿÿÿhypothesis,n
ÿÿÿboyfriend,n
ÿÿÿcompose,v
ÿÿÿpeer,v
ÿÿÿmess,n
ÿÿÿrank,v
ÿÿÿlegend,n
ÿÿÿregulate,v
ÿÿÿadolescent,n
ÿÿÿshine,v
ÿÿÿnorm,n
ÿÿÿupset,v
ÿÿÿremark,n
ÿÿÿresign,v
ÿÿÿreward,n
ÿÿÿgentle,j
ÿÿÿrelated,j
ÿÿÿorgan,n
ÿÿÿlightly,r
ÿÿÿconcerning,i
ÿÿÿinvent,v
ÿÿÿlaughter,n
ÿÿÿfit,j
ÿÿÿnorthwest,n
ÿÿÿcounseling,n
ÿÿÿtight,r
ÿÿÿreceiver,n
ÿÿÿritual,n
ÿÿÿinsect,n
ÿÿÿinterrupt,v
ÿÿÿsalmon,n
ÿÿÿfavor,n
ÿÿÿtrading,n
ÿÿÿconcern,v
ÿÿÿmagic,j
ÿÿÿsuperior,j
ÿÿÿcombat,n
ÿÿÿstem,n
ÿÿÿsurgeon,n
ÿÿÿacceptable,j
ÿÿÿphysics,n
ÿÿÿrape,n
ÿÿÿcounsel,n
ÿÿÿbrush,n
ÿÿÿjeans,n
ÿÿÿhunt,v
ÿÿÿcontinuous,j
ÿÿÿlog,n
ÿÿÿecho,v
ÿÿÿpill,n
ÿÿÿexcited,j
ÿÿÿsculpture,n
ÿÿÿcompound,n
ÿÿÿintegrate,v
ÿÿÿflour,n
ÿÿÿbitter,j
ÿÿÿbare,j
ÿÿÿslope,n
ÿÿÿrent,v
ÿÿÿpresidency,n
ÿÿÿserving,n
ÿÿÿsubtle,j
ÿÿÿgreatly,r
ÿÿÿbishop,n
ÿÿÿdrinking,n
ÿÿÿdelay,v
ÿÿÿcry,n
ÿÿÿacceptance,n
ÿÿÿcollapse,n
ÿÿÿshop,v
ÿÿÿpump,n
ÿÿÿcandy,n
ÿÿÿevil,n
ÿÿÿfinal,n
ÿÿÿfinance,v
ÿÿÿpleased,j
ÿÿÿmedal,n
ÿÿÿbeg,v
ÿÿÿsponsor,v
ÿÿÿethical,j
ÿÿÿsecondary,j
ÿÿÿslam,v
ÿÿÿexport,n
ÿÿÿexperimental,j
ÿÿÿmelt,v
ÿÿÿmidnight,n
ÿÿÿnet,j
ÿÿÿcurve,n
ÿÿÿintegrity,n
ÿÿÿentitle,v
ÿÿÿevident,j
ÿÿÿlogic,n
ÿÿÿhay,n
ÿÿÿpark,v
ÿÿÿexclude,v
ÿÿÿharsh,j
ÿÿÿcloset,n
ÿÿÿsuburban,j
ÿÿÿgreet,v
ÿÿÿfavor,i
ÿÿÿinterior,n
ÿÿÿcorridor,n
ÿÿÿmurder,v
ÿÿÿretail,j
ÿÿÿpitcher,n
ÿÿÿmarch,v
ÿÿÿsnake,n
ÿÿÿpitch,v
ÿÿÿexcuse,v
ÿÿÿcross,n
ÿÿÿweakness,n
ÿÿÿpig,n
ÿÿÿcold,n
ÿÿÿclassical,j
ÿÿÿestimated,j
ÿÿÿT-shirt,n
ÿÿÿonline,r
ÿÿÿunemployment,n
ÿÿÿcivilization,n
ÿÿÿfold,v
ÿÿÿpatient,j
ÿÿÿpop,n
ÿÿÿdaily,r
ÿÿÿreverse,v
ÿÿÿmissing,j
ÿÿÿcorrelation,n
ÿÿÿhumanity,n
ÿÿÿflash,v
ÿÿÿdeveloper,n
ÿÿÿreliable,j
ÿÿÿexcitement,n
ÿÿÿbeef,n
ÿÿÿIslam,n
ÿÿÿRoman,j
ÿÿÿstretch,n
ÿÿÿarchitecture,n
ÿÿÿoccasional,j
ÿÿÿadministrative,j
ÿÿÿelbow,n
ÿÿÿdeadly,j
ÿÿÿMuslim,n
ÿÿÿHispanic,j
ÿÿÿallegation,n
ÿÿÿtip,v
ÿÿÿconfuse,v
ÿÿÿairplane,n
ÿÿÿmonthly,j
ÿÿÿduck,n
ÿÿÿdose,n
ÿÿÿKorean,j
ÿÿÿplead,v
ÿÿÿinitiate,v
ÿÿÿlecture,n
ÿÿÿvan,n
ÿÿÿsixth,m
ÿÿÿbay,n
ÿÿÿmainstream,j
ÿÿÿsuburb,n
ÿÿÿsandwich,n
ÿÿÿunlike,j
ÿÿÿtrunk,n
ÿÿÿrumor,n
ÿÿÿimplementation,n
ÿÿÿswallow,v
ÿÿÿmotivate,v
ÿÿÿrender,v
ÿÿÿlongtime,j
ÿÿÿtrap,v
ÿÿÿrestrict,v
ÿÿÿcloth,n
ÿÿÿseemingly,r
ÿÿÿlegislative,j
ÿÿÿeffectiveness,n
ÿÿÿenforce,v
ÿÿÿlens,n
ÿÿÿreach,n
ÿÿÿinspector,n
ÿÿÿlend,v
ÿÿÿplain,j
ÿÿÿfraud,n
ÿÿÿcompanion,n
ÿÿÿcontend,v
ÿÿÿnail,n
ÿÿÿarray,n
ÿÿÿstrict,j
ÿÿÿassemble,v
ÿÿÿfrankly,r
ÿÿÿrat,n
ÿÿÿburst,v
ÿÿÿhallway,n
ÿÿÿcave,n
ÿÿÿinevitable,j
ÿÿÿsouthwest,n
ÿÿÿmonster,n
ÿÿÿspeed,v
ÿÿÿprotest,v
ÿÿÿunexpected,j
ÿÿÿobstacle,n
ÿÿÿfacilitate,v
ÿÿÿencounter,n
ÿÿÿrip,v
ÿÿÿherb,n
ÿÿÿoverwhelming,j
ÿÿÿintegration,n
ÿÿÿcrystal,n
ÿÿÿrecession,n
ÿÿÿwish,n
ÿÿÿtop,v
ÿÿÿwritten,j
ÿÿÿmotive,n
ÿÿÿlabel,v
ÿÿÿflood,n
ÿÿÿpen,n
ÿÿÿownership,n
ÿÿÿnightmare,n
ÿÿÿnotice,n
ÿÿÿinspection,n
ÿÿÿsupervisor,n
ÿÿÿconsult,v
ÿÿÿarena,n
ÿÿÿlaugh,n
ÿÿÿdiagnosis,n
ÿÿÿpossession,n
ÿÿÿforgive,v
ÿÿÿwarm,v
ÿÿÿconsistently,r
ÿÿÿbasement,n
ÿÿÿproject,v
ÿÿÿdrift,v
ÿÿÿdrain,v
ÿÿÿlast,r
ÿÿÿprosecution,n
ÿÿÿmaximum,j
ÿÿÿannouncement,n
ÿÿÿwarrior,n
ÿÿÿprediction,n
ÿÿÿbacteria,n
ÿÿÿquestionnaire,n
ÿÿÿmud,n
ÿÿÿinfrastructure,n
ÿÿÿhurry,v
ÿÿÿprivilege,n
ÿÿÿtemple,n
ÿÿÿmedium,j
ÿÿÿoutdoor,j
ÿÿÿsuck,v
ÿÿÿand/or,c
ÿÿÿbroadcast,n
ÿÿÿre,i
ÿÿÿleap,v
ÿÿÿrandom,j
ÿÿÿpast,r
ÿÿÿwrist,n
ÿÿÿcurtain,n
ÿÿÿmonitor,n
ÿÿÿpond,n
ÿÿÿdomain,n
ÿÿÿguilt,n
ÿÿÿcattle,n
ÿÿÿsubject,i
ÿÿÿwalking,n
ÿÿÿplayoff,n
ÿÿÿminimum,j
ÿÿÿfiscal,j
ÿÿÿskirt,n
ÿÿÿdump,v
ÿÿÿhence,r
ÿÿÿdatabase,n
ÿÿÿuncomfortable,j
ÿÿÿaim,n
ÿÿÿexecute,v
ÿÿÿlimb,n
ÿÿÿideology,n
ÿÿÿaverage,v
ÿÿÿwelcome,j
ÿÿÿtune,v
ÿÿÿcontinuing,j
ÿÿÿharm,n
ÿÿÿrailroad,n
ÿÿÿendure,v
ÿÿÿradiation,n
ÿÿÿhorn,n
ÿÿÿchronic,j
ÿÿÿpeaceful,j
ÿÿÿinnovation,n
ÿÿÿstrain,n
ÿÿÿguitar,n
ÿÿÿreplacement,n
ÿÿÿbehave,v
ÿÿÿadminister,v
ÿÿÿsimultaneously,r
ÿÿÿdancer,n
ÿÿÿamendment,n
ÿÿÿguard,v
ÿÿÿpad,n
ÿÿÿtransmission,n
ÿÿÿawait,v
ÿÿÿretired,j
ÿÿÿtrigger,v
ÿÿÿspill,v
ÿÿÿgrateful,j
ÿÿÿgrace,n
ÿÿÿvirtual,j
ÿÿÿresponse,i
ÿÿÿcolony,n
ÿÿÿadoption,n
ÿÿÿslide,n
ÿÿÿindigenous,j
ÿÿÿclosed,j
ÿÿÿconvict,v
ÿÿÿcivilian,n
ÿÿÿtowel,n
ÿÿÿmodify,v
ÿÿÿparticle,n
ÿÿÿaward,v
ÿÿÿglance,n
ÿÿÿprize,n
ÿÿÿlanding,n
ÿÿÿconduct,n
ÿÿÿblue,n
ÿÿÿboost,v
ÿÿÿbat,n
ÿÿÿalarm,n
ÿÿÿfestival,n
ÿÿÿgrip,n
ÿÿÿweird,j
ÿÿÿundermine,v
ÿÿÿfreshman,n
ÿÿÿsweat,n
ÿÿÿouter,j
ÿÿÿEuropean,n
ÿÿÿdrunk,j
ÿÿÿsurvey,v
ÿÿÿresearch,v
ÿÿÿseparation,n
ÿÿÿtraditionally,r
ÿÿÿstuff,v
ÿÿÿgovern,v
ÿÿÿsoutheast,n
ÿÿÿintelligent,j
ÿÿÿwherever,r
ÿÿÿballot,n
ÿÿÿrhetoric,n
ÿÿÿconvinced,j
ÿÿÿdriving,j
ÿÿÿvitamin,n
ÿÿÿenthusiasm,n
ÿÿÿaccommodate,v
ÿÿÿpraise,v
ÿÿÿinjure,v
ÿÿÿwilderness,n
ÿÿÿnearby,r
ÿÿÿendless,j
ÿÿÿmandate,n
ÿÿÿpause,n
ÿÿÿexcuse,n
ÿÿÿrespectively,r
ÿÿÿuncertainty,n
ÿÿÿchaos,n
ÿÿÿshort,r
ÿÿÿmechanical,j
ÿÿÿcanvas,n
ÿÿÿforty,m
ÿÿÿmatter,d
ÿÿÿlobby,n
ÿÿÿprofound,j
ÿÿÿformat,n
ÿÿÿtrait,n
ÿÿÿcurrency,n
ÿÿÿturkey,n
ÿÿÿreserve,n
ÿÿÿbeam,n
ÿÿÿabuse,v
ÿÿÿastronomer,n
ÿÿÿcorruption,n
ÿÿÿcontractor,n
ÿÿÿapologize,v
ÿÿÿdoctrine,n
ÿÿÿgenuine,j
ÿÿÿthumb,n
ÿÿÿunity,n
ÿÿÿcompromise,n
ÿÿÿhorrible,j
ÿÿÿbehavioral,j
ÿÿÿexclusive,j
ÿÿÿscatter,v
ÿÿÿcommonly,r
ÿÿÿconvey,v
ÿÿÿrush,n
ÿÿÿtwist,v
ÿÿÿcomplexity,n
ÿÿÿfork,n
ÿÿÿdisk,n
ÿÿÿrelieve,v
ÿÿÿsuspicion,n
ÿÿÿlock,n
ÿÿÿfinish,n
ÿÿÿresidence,n
ÿÿÿshame,n
ÿÿÿmeaningful,j
ÿÿÿsidewalk,n
ÿÿÿOlympics,n
ÿÿÿtechnological,j
ÿÿÿsignature,n
ÿÿÿpleasant,j
ÿÿÿwow,u
ÿÿÿsuspend,v
ÿÿÿrebel,n
ÿÿÿfrozen,j
ÿÿÿdesire,v
ÿÿÿspouse,n
ÿÿÿfluid,n
ÿÿÿpension,n
ÿÿÿresume,v
ÿÿÿtheoretical,j
ÿÿÿsodium,n
ÿÿÿblow,n
ÿÿÿpromotion,n
ÿÿÿdelicate,j
ÿÿÿforehead,n
ÿÿÿrebuild,v
ÿÿÿbounce,v
ÿÿÿelectrical,j
ÿÿÿhook,n
ÿÿÿdetective,n
ÿÿÿtraveler,n
ÿÿÿclick,v
ÿÿÿcompensation,n
ÿÿÿsignal,v
ÿÿÿexit,n
ÿÿÿattraction,n
ÿÿÿdedicate,v
ÿÿÿaltogether,r
ÿÿÿpickup,n
ÿÿÿcarve,v
ÿÿÿneedle,n
ÿÿÿbelly,n
ÿÿÿship,v
ÿÿÿscare,v
ÿÿÿportfolio,n
ÿÿÿshuttle,n
ÿÿÿinvisible,j
ÿÿÿtiming,n
ÿÿÿengagement,n
ÿÿÿankle,n
ÿÿÿtransaction,n
ÿÿÿrescue,v
ÿÿÿcounterpart,n
ÿÿÿhistorically,r
ÿÿÿfirmly,r
ÿÿÿmild,j
ÿÿÿrider,n
ÿÿÿdoll,n
ÿÿÿnoon,n
ÿÿÿexhibit,n
ÿÿÿamid,i
ÿÿÿidentical,j
ÿÿÿprecise,j
ÿÿÿanxious,j
ÿÿÿstructural,j
ÿÿÿresidential,j
ÿÿÿloud,r
ÿÿÿdiagnose,v
ÿÿÿcarbohydrate,n
ÿÿÿliberty,n
ÿÿÿposter,n
ÿÿÿtheology,n
ÿÿÿnonprofit,j
ÿÿÿcrawl,v
ÿÿÿoxygen,n
ÿÿÿhandsome,j
ÿÿÿmagic,n
ÿÿÿsum,n
ÿÿÿprovided,c
ÿÿÿbusinessman,n
ÿÿÿpromising,j
ÿÿÿconscious,j
ÿÿÿdetermination,n
ÿÿÿdonor,n
ÿÿÿhers,p
ÿÿÿpastor,n
ÿÿÿjazz,n
ÿÿÿopera,n
ÿÿÿJapanese,n
ÿÿÿbite,n
ÿÿÿframe,v
ÿÿÿevil,j
ÿÿÿacquisition,n
ÿÿÿpit,n
ÿÿÿhug,v
ÿÿÿwildlife,n
ÿÿÿpunish,v
ÿÿÿgiant,n
ÿÿÿprimary,n
ÿÿÿequity,n
ÿÿÿwrong,r
ÿÿÿdoorway,n
ÿÿÿdeparture,n
ÿÿÿelevator,n
ÿÿÿteenage,j
ÿÿÿguidance,n
ÿÿÿhappiness,n
ÿÿÿstatue,n
ÿÿÿpursuit,n
ÿÿÿrepair,n
ÿÿÿdecent,j
ÿÿÿgym,n
ÿÿÿoral,j
ÿÿÿclerk,n
ÿÿÿIsraeli,n
ÿÿÿenvelope,n
ÿÿÿreporting,n
ÿÿÿdestination,n
ÿÿÿfist,n
ÿÿÿendorse,v
ÿÿÿexploration,n
ÿÿÿgenerous,j
ÿÿÿbath,n
ÿÿÿrescue,n
ÿÿÿthereby,r
ÿÿÿoverall,r
ÿÿÿindicator,n
ÿÿÿsunlight,n
ÿÿÿfeedback,n
ÿÿÿspectrum,n
ÿÿÿpurple,j
ÿÿÿlaser,n
ÿÿÿbold,j
ÿÿÿreluctant,j
ÿÿÿstarting,n
ÿÿÿexpertise,n
ÿÿÿpractically,r
ÿÿÿprogram,v
ÿÿÿpicture,v
ÿÿÿtune,n
ÿÿÿeating,n
ÿÿÿage,v
ÿÿÿvolunteer,v
ÿÿÿhint,n
ÿÿÿsharply,r
ÿÿÿparade,n
ÿÿÿadvocate,v
ÿÿÿrealm,n
ÿÿÿban,n
ÿÿÿstrip,v
ÿÿÿcancel,v
ÿÿÿblend,v
ÿÿÿtherapist,n
ÿÿÿslice,v
ÿÿÿpeel,v
ÿÿÿpizza,n
ÿÿÿrecipient,n
ÿÿÿhesitate,v
ÿÿÿflip,v
ÿÿÿaccounting,n
ÿÿÿdebate,v
ÿÿÿbias,n
ÿÿÿhuh,u
ÿÿÿmetaphor,n
ÿÿÿcandle,n
ÿÿÿhandle,n
ÿÿÿworry,n
ÿÿÿjudicial,j
ÿÿÿentity,n
ÿÿÿsuffering,n
ÿÿÿfull-time,j
ÿÿÿfeel,n
ÿÿÿlamp,n
ÿÿÿgarbage,n
ÿÿÿservant,n
ÿÿÿaddition,n
ÿÿÿregulatory,j
ÿÿÿdiplomatic,j
ÿÿÿelegant,j
ÿÿÿinside,n
ÿÿÿreception,n
ÿÿÿvanish,v
ÿÿÿautomatically,r
ÿÿÿchin,n
ÿÿÿtrail,v
ÿÿÿnecessity,n
ÿÿÿconfess,v
ÿÿÿracism,n
ÿÿÿstarter,n
ÿÿÿinterior,j
ÿÿÿbanking,n
ÿÿÿcasual,j
ÿÿÿgravity,n
ÿÿÿenroll,v
ÿÿÿdiminish,v
ÿÿÿprevention,n
ÿÿÿArab,n
ÿÿÿvalue,v
ÿÿÿminimize,v
ÿÿÿchop,v
ÿÿÿperformer,n
ÿÿÿintent,n
ÿÿÿisolate,v
ÿÿÿpump,v
ÿÿÿinventory,n
ÿÿÿproductive,j
ÿÿÿassembly,n
ÿÿÿcivic,j
ÿÿÿsilk,n
ÿÿÿmagnitude,n
ÿÿÿsteep,j
ÿÿÿhostage,n
ÿÿÿcollector,n
ÿÿÿpopularity,n
ÿÿÿkiss,n
ÿÿÿalien,n
ÿÿÿdynamic,j
ÿÿÿscary,j
ÿÿÿequation,n
ÿÿÿangel,n
ÿÿÿswitch,n
ÿÿÿoffering,n
ÿÿÿrage,n
ÿÿÿphotography,n
ÿÿÿrepair,v
ÿÿÿtoilet,n
ÿÿÿdisappointed,j
ÿÿÿprecious,j
ÿÿÿprohibit,v
ÿÿÿrepresentative,j
ÿÿÿcontent,j
ÿÿÿrealistic,j
ÿÿÿRussian,n
ÿÿÿhidden,j
ÿÿÿcommand,v
